created_at,favorite_count,retweet_count,text
2021-03-01 20:01:01,820,67,Every time... https://t.co/JbBsJ2fm97
2021-03-01 17:04:19,307,26,"I had a great talk with @GrahamStephan in #LasVegas. He says he's going to #HODL $BTC for 50 years. How about that

#crypto #investment #GrahamStephan #YouTube #ETH #bitboy #interview https://t.co/3hXR5Q3TEr"
2021-03-01 16:34:55,2529,679,"If you guys want to see @APompliano come on my show and me be a guest on his show, make sure to Like and Retweet this.

Pomp let's do it."
2021-03-01 15:04:26,280,40,"""If it's free online, YOU are the product."" Take a look at how social media is using you to pay for their products via advertising.

$BAT #BasicAttentionToken #BraveBrowser #Privacy #Blockchain #BigBrother https://t.co/nGHard5sXb"
2021-03-01 03:49:06,285,14,Pretty good lol. This plane ride was better than the one on Friday. https://t.co/9IGcwwg04O
2021-03-01 03:18:45,0,0,@Ara_aha191 @vechaincat You can make the meaning
2021-03-01 03:09:25,25,0,@CryptoWendyO @Cardano Excuse me....
2021-03-01 02:45:55,599,26,I made this
2021-03-01 02:18:38,1,0,@88winters @EthernityChain @MartiniGuyYT ❤️
2021-03-01 00:13:31,1308,136,Lark with the gem find here. I pay tribute by wearing a Lark shirt tmrw https://t.co/ouzZMV3vhg
2021-03-01 00:11:06,43,0,@TylerSCrypto F
2021-03-01 00:09:27,27,0,@kieronhaycock I know I know
2021-03-01 00:01:18,122,15,"#loganpaul is no stranger to #pokemoncards, now he's giving them away. 

#loganpaul #pokemoncards #nfts https://t.co/iILX8diEBE"
2021-02-28 23:55:22,19,0,@TheHarbingerrrr @rschris1980 I’m already in a position. Couldn’t quite wait for the confirm. Gotta take some risks here and there. Plus I’m bored on the plane lol
2021-02-28 23:51:16,27,0,@rschris1980 Amen
2021-02-28 23:51:06,8,0,@d1rtydan Imagine being excited about a .66% gain
2021-02-28 23:46:59,2081,142,"When the green dot shows up here on the 6 hour chart for #Bitcoin, IT IS GO TIME."
2021-02-28 21:01:35,178,26,"#nfts are scarce, humans value scarcity. 

#nfts #scarcity #nonreplaceable https://t.co/Vfzjp7P8Zv"
2021-02-28 20:43:06,1120,69,"One thing you will notice in the space is when everyone points to a specific price point, it rarely hits it.

For instance, everyone and their brother has said $38k to $42k is bottom of dip. Won’t surprise me at all if $43k was the bottom of this dip."
2021-02-28 20:30:15,347,15,"I’m in the middle of a horror movie sequel right now.

“Trades on a Plane”

I will be playing the role of Samuel L Jackson. And the snakes will be portrayed by my trades."
2021-02-28 20:27:02,1556,68,Can the #ETHGang and the #ADAScientists ever get along?
2021-02-28 20:20:33,393,29,Green dot appeared but not confirmed. Put a small position in but waiting for confirmation to pile in. https://t.co/xsakEEvRDw
2021-02-28 19:53:05,272,15,*first https://t.co/CgbwEDKIbr
2021-02-28 19:38:07,8445,1068,"Let’s be clear: Ethereum will hit 5 figures this year. Closer to $20k than $10k.

Screenshot this and set your memory reminder tweets."
2021-02-28 18:57:56,255,15,Work hard play hard https://t.co/sZkwYLFhGu
2021-02-28 18:55:40,847,91,This is an opportunity https://t.co/pQzzAEq9UT
2021-02-28 18:02:38,270,35,"Let's take a look at #marketcipher and goes through the indicators on the site. 

#marketcipher #cryptocurrency #indicators https://t.co/y1nsmkJBt2"
2021-02-28 16:36:04,995,68,"Said I wasn’t going to trade today... but if we get that Market Cipher green dot on the 4 hour I’m going in...

Looks likely. Lookin’ like $40k to $42k is inevitable.

Told you it would be a crazy weekend!

#bitcoin"
2021-02-28 16:17:03,488,36,Smart take https://t.co/PzBJykOaIx
2021-02-28 14:01:13,1288,118,feel the difference https://t.co/Q6cTb2ozGe
2021-02-28 10:42:45,351,34,I saw this episode and it was terrifying https://t.co/GprRoAVxpA
2021-02-28 10:39:36,158,12,You made a bad mistake assuming a Maxi uses logic https://t.co/P8KNe0ZUph
2021-02-28 01:03:25,322,43,"For you newbies, when it comes to $BTC you have two options, #longing or #shorting. All you need to know about #leverage #trading is in this tutorial

#longing #shorting #leveragetrading #bitcoin #crypto #cryptotrading #cryptoforbeginners https://t.co/nMuiRcJhQw"
2021-02-28 00:31:01,223,15,Charles is going into the Matrix https://t.co/qZTFThsnoU
2021-02-27 22:22:43,237,17,Love doing these collabs with Carl. Always valuable information. https://t.co/5eNlLOQmKV
2021-02-27 21:01:53,269,35,"More and more new people coming into #crypto. You can make #lifechanging #money with #margin #trading but you have to be careful and learn how to do it. I got your back, watch and learn

#margintrading #leveragetrading #tutorials https://t.co/kbKc7DE3uH"
2021-02-27 20:57:03,1,0,@Grbarajas @GrahamStephan Uploading soon
2021-02-27 20:03:02,1669,173,Is it time to buy $ADA with your $ETH? https://t.co/l5WcvER1sF
2021-02-27 19:35:52,607,33,Had a blast talking #Bitcoin with @GrahamStephan https://t.co/YqRxh5ElSV
2021-02-27 17:03:08,91,7,Get HIT https://t.co/IfPHhLbE9n
2021-02-27 15:04:12,2559,241,Can we see $6500 $ETH in April? And stop calling me moon boy! https://t.co/yc1dRp2EtW
2021-02-27 14:00:55,792,52,the sweet sweet last laugh https://t.co/REUvOfcEj4
2021-02-27 06:48:19,4332,238,"Can you guys believe a guy bought $500k of ADA 2 weeks ago?

What a genius. SCIENCE!"
2021-02-27 03:14:51,275,22,"When people ask if Twitter trolls bother me...

I’m like I bought Bitcoin in 2012 and sold it all in 2013. I’ll be fine. https://t.co/MvOAVEcUOK"
2021-02-26 23:36:39,1,0,@jook131313 You right tho
2021-02-26 23:30:58,126,24,Bondly ammirite https://t.co/32801CboR3
2021-02-26 23:17:32,76,8,"Wrong belly button man

1. Memes

2. Memes

3. Memes https://t.co/FYLnaGMz41"
2021-02-26 22:52:08,934,185,"Ok so when @elonmusk tweets about $DOGE it’s manipulation... but when the government stops the free market it’s cool?

Weird flex... but ok https://t.co/vVSLAflSe2"
2021-02-26 22:43:41,1,0,"@CapnSugarPants Possibilities:

- People have mentioned Last Kingdom
- some said Mad Max
- I saw I think a Gods of War game with that in the title"
2021-02-26 22:41:56,1570,53,I’m thinking about getting a degree to be a financial advisor just to dunk on my haters
2021-02-26 22:18:08,467,21,"You don’t know the thrill of trading until you get stopped out of your trade on a plane due to intermittent wi-fi.

Also, does this mean I’m now in the Mile High Club?"
2021-02-26 22:16:16,136,9,I’m pretty sure not getting this reference means I’m cool ammirite https://t.co/KFILzfadJs
2021-02-26 21:45:42,2034,250,"Repeat after me:

“Dips are opportunities”

Now be good little boys and girls and go buy some coins on sale."
2021-02-26 21:42:41,2,0,@jacky52103808 One day it will be true
2021-02-26 21:40:36,320,24,COME TALK #BITCOIN WITH ME https://t.co/AEOQsVoJoR
2021-02-26 21:39:51,152,17,Let’s get it https://t.co/bnytclwCNs
2021-02-26 21:21:42,1,0,@Matador_Mc13 @Cointelegraph @CoinDesk Meh
2021-02-26 21:21:31,1,0,@Capp114 @HitNetwork_ Never stops unfortunately. Platforms should be held liable.
2021-02-26 21:20:18,133,21,"This is obviously new territory for them. They don’t even know the right account to tag.

@CoinDesk was merely adopted by the YouTube censorship.

I was born in it.

Everyone go annoy @TeamYouTube on Twitter until they give ol’ CD their channel back. This is obviously a mistake. https://t.co/NWqFBwhRA8"
2021-02-26 21:15:49,61,7,"Go get yourself a TJ

@HitNetwork_ https://t.co/qeLfq2XBy7"
2021-02-26 21:14:46,13,3,"@Cointelegraph must have called in the hit. RIP @CoinDesk 

Wait...

Coindesk had a YouTube channel?

I’m sure the 14 people who watched it will miss it. https://t.co/itJTIR9QzT"
2021-02-26 21:02:03,102,8,"Ben Zhou, co-founder and CEO of @Bybit_Official, joins the show and discusses what separates #bybit from other #leveragetrading sites.

#benzhou #bybit #leveragetrading https://t.co/MpU861cS8g"
2021-02-26 18:07:19,338,34,"Plan B created the most accurate #prediction #model in $BTC history. I use it a lot and would love to chat about it, what do you say @100trillionUSD? 

#Bitcoin #priceprediction #bullrun #BTCcycle #crypto https://t.co/RN3acqSVTN"
2021-02-26 17:06:45,98,16,"Ben Zhou, CEO and founder of @Bybit_Official, joins us today, and discusses what he's learned from his experience with #bitmex.

#benzhou #bybit #bitmex https://t.co/d9UaEcRxXr"
2021-02-26 15:07:00,291,42,"If you are new to #crypto it's important to understand how $BTC cycles work and how they correspond with #halving

#bitcoin #crypto #newtocrypto https://t.co/7BDXUfdJr0"
2021-02-26 14:53:14,69,0,@MrBeast Wow! Talk about #savage
2021-02-26 14:36:00,182,15,Can you guess the project? https://t.co/NKhY0wd1HD
2021-02-26 14:01:02,1006,91,https://t.co/dcBrNZcjp5
2021-02-26 13:36:07,434,43,I’m honored douche https://t.co/HtmQnnH2VB
2021-02-26 12:25:50,224,15,"This true. But you shouldn’t call your friends idiots.

@youngdumbcrypto tells me this every day. https://t.co/zjCXtqrfEl"
2021-02-26 12:17:49,545,130,The hits just keep comin' https://t.co/lNY6PPfjZR
2021-02-26 12:00:21,3,0,@sarah_a_pirate lol false
2021-02-26 11:31:14,0,0,@Mo_SkyDe @Noujfgjyjd @cryptoquant_com
2021-02-26 11:14:37,2,0,@nd35mm @CharacterSum They can lend out ALL the money
2021-02-26 11:14:21,2,0,@nd35mm @CharacterSum It’s 0%
2021-02-26 10:57:18,1668,91,"Looking like a green day.

Today’s tweet brought to you by Hopium."
2021-02-26 10:54:55,246,30,"Want the red pill?

What if I told you...

They don’t have the money. That’s why they won’t let you spend it. https://t.co/KiEJaHviqw"
2021-02-26 03:18:58,133,10,Even Gary likes leverage https://t.co/8JjnOwaTe9
2021-02-26 02:09:45,660,55,"People said the same thing in late 2017. Luckily I didn’t listen.

If you stick around in crypto long enough YOU WILL GET RICH. Don’t listen to this garbage. https://t.co/IFfHeJPBpY"
2021-02-26 01:03:47,43,2,@Chamath Palihapitiya recently tweeted his thoughts on @Coinbase Direct Listing. Do you agree with him? https://t.co/cHQweMWSlf
2021-02-26 00:11:04,63,12,These IDOs popping up like crazy. Another monster in the making. https://t.co/Pi0EV6mWiF
2021-02-25 23:51:35,386,54,Ya think https://t.co/6inSQLz7vK
2021-02-25 22:02:56,51,18,@_PIVX is a #privacycoin with huge potential. It's been on the #market for a while and you should pay attention to what's going on with it https://t.co/e1QwpmKlj7
2021-02-25 20:03:38,398,64,$BTC is not #stock. It's an #assetclass! Traditional #investors just don't get it. Michael Saylor agrees https://t.co/bR2xL62yeG
2021-02-25 19:50:25,234,10,"Okay things look to be resetting a bit, but we're dancing a fine line... https://t.co/8yTucqspWg"
2021-02-25 19:34:37,58,0,"@vitoscaletta24 It means, things aint lookin great right now..."
2021-02-25 19:33:25,427,28,Blood Diamond on the 3 hr. just sayin... https://t.co/d8VyEQVyQq
2021-02-25 18:53:35,7,0,@bitcoinbella_ Sorry to hear for your loss
2021-02-25 18:04:56,674,99,"One more time, for those in the back, $BTC is not a #stock, it's #property. And everybody is buying it. @michael_saylor, come to my channel, we speak the same language https://t.co/NQ1govV4ZE"
2021-02-25 15:02:41,501,47,"Yesterday I had @jasonappleton aka Cardano Crow on my channel to discuss $ADA (duh). Catch full interview on my #YouTube channel 

#cardano #crypto #blockchain #cryptoinfluencer https://t.co/pnpbE3H0X6"
2021-02-25 14:03:32,851,58,Can't argue with that https://t.co/qoj3NHyC4I
2021-02-25 12:43:46,347,30,"That's even more than a pizza. Put that into perspective.

Only the real ones know. https://t.co/FfXSSYh1aW"
2021-02-25 12:12:10,2658,90,"14 years this year for me. 

I overdosed on 5 different substances and was in a coma for 3 days. ICU for a week.

If I didn’t change I would be dead by now for sure.

As a person who believed I couldn’t be happy w/o drugs while I was on them, life is WAY better on the other side. https://t.co/nbQRdlXRWU"
2021-02-25 04:18:03,483,45,Long term winners think. https://t.co/yavFtAzDuV
2021-02-25 04:13:20,173,16,"This is pretty dumb imo

Michael Saylor isn’t a maximalist. There’s a lot that goes into these buys from publicly traded companies.

In addition, I would point out Microstrategy’s buys:

2016: 0 BTC bought
2017: 0 BTC bought
2018: 0 BTC bought
2019: 0 BTC bought

Things take time https://t.co/2wRklgEjvA"
2021-02-25 04:09:48,133,12,Yes this is a thing https://t.co/pZcbMgoPwe
2021-02-25 04:08:58,4,1,@CryptoTraderMo @Forza_Crypto begged me to and I didn’t listen
2021-02-25 04:01:50,272,29,30% of people fail this test https://t.co/m9j4TN7Yrr
2021-02-25 01:46:17,122,27,"Some say this could be the biggest thing to hit the earth since the Big Bang. 

There's a joke somewhere in there. But seriously. It will be big. https://t.co/4eUvM3XMAO"
2021-02-25 01:34:24,82,13,@garyvee when are you coming on the show for an interview? https://t.co/lMIfeYfHw7
2021-02-24 23:39:31,122,10,Check out the behind the scenes craziness at Bitboy crypto - https://t.co/jNrYs5NdyE
2021-02-24 21:03:42,256,25,"We love @BinanceUS. It's one of the best #exchanges for Americans, hands down https://t.co/LOe0MnHdE6"
2021-02-24 19:08:39,285,47,#Facts https://t.co/J2VDUv22B1
2021-02-24 19:02:41,247,24,If you're new to #crypto @coinbase is the best #exchange for you https://t.co/4nqTkonWO7
2021-02-24 19:02:00,294,14,Oof Banks...am I right? https://t.co/gXEiiE3Bv3
2021-02-24 18:02:32,222,36,"$BTC dominance is declining. What does it mean for the #Altcoin #season? 
@themooncarI has some exciting answers for you

Follow Carl ➡️ https://t.co/88ABbisbfo

#bitcoin2021 #cryptolife #cryptogang #cryptonews #cryptocurrencynews #letsgetit #bitboy https://t.co/el2Ek5J1Dd"
2021-02-24 16:58:17,4626,1673,"One of my favorite people in #crypto is @michael_saylor. If you want to see Mike come on the show, Like &amp; Retweet this and get in his comments! We love Mike!

#Bitcoin"
2021-02-24 15:49:57,3,0,"@jpsat8 i don't think you understand where the big money is coming from

hint: not average investors"
2021-02-24 15:49:08,1,0,@car_ramrod18 @babeheaven3 did you think maybe we are actually making videos? lmao. it's primarily what we do.
2021-02-24 15:06:34,283,35,"#Bitcoin had the biggest dump ever. But I have some good news for you.
@themooncarI from The Moon YouTube channel explains how $BTC affects #Altcoins

#bitcoin2021 #cryptolife #cryptogang #cryptonews #cryptocurrencynews #letsgetit #bitboy
#altcoinseason2021 #TA #technicalanalysis https://t.co/Yh5EjqmtPC"
2021-02-24 14:34:57,26,0,@mooni23 lol it was a joke because it obviously went the wrong way. explaining sarcasm is among my favorite things.
2021-02-24 14:15:48,483,20,I didn't say which way it was going to run https://t.co/nU1tljgEJE
2021-02-24 14:02:01,489,41,https://t.co/8bI6Xhq5cX
2021-02-24 12:50:33,2364,107,Everyone seems to be in a much better mood today compared to yesterday...
2021-02-24 12:25:42,1508,91,Looks like #Bitcoin may be coiling up for another run here
2021-02-24 12:23:33,278,12,You like literally can't make this stuff up https://t.co/cXUNsMOXkC
2021-02-24 12:21:58,549,38,"I always feel very accomplished when I find and block a scammer in my comments.

But then I remember all the ones I don't catch. These platforms should be held liable. 

They can monitor &amp; censor at will, but can't assist with impersonators or scammers?"
2021-02-24 12:19:47,96,9,Nice try Alex. NFTs &amp; sex are mutually exclusive. https://t.co/v8aLXYFXNq
2021-02-24 12:14:45,241,51,"Could this be the king of the #Polkadot IDOs?

If you want to see more $DOT content, make sure to Like &amp; Retweet this. https://t.co/LAopriOSdV"
2021-02-24 02:01:16,13,0,@thebestcamacho @realMeetKevin @elonmusk I'm down
2021-02-24 01:50:25,414,27,"Market Cipher looks like it called the bottom again. You won't find a better indicator. Up 80% in this trade. You can check it out on my website. Or not. And keep losing.

https://t.co/fnsYaYaiUb"
2021-02-24 01:02:58,192,22,"Jerome Powell and the Fed discusses how there may be hope for #bitcoin.

#federalreserve $BTC #bitcoin #jeromepowell https://t.co/pDZNH6y2A9"
2021-02-23 21:31:12,193,20,"#janetyellen talks about #bitcoin in today's #livestream. What do you think about her comments?

#bitcoin #janetyellen #livestream https://t.co/cBk5FgeSqp"
2021-02-23 20:04:04,520,56,Despite yesterday's dump #Bitcoin is still #bullish. @themooncarI gives a #TA and proves all haters wrong https://t.co/D9kYFPL1aK
2021-02-23 18:05:13,218,15,"I'M VEGAS-BOUND, BABY! I'm planning a meetup in Vegas this weekend. You know what they say: What happens in Vegas... stays in the carpet. Stay tuned for more details. #VivaLasVegas #Cryptocurrency #Bitcoin #LetsGetIt https://t.co/oDo3HPEqfn"
2021-02-23 17:09:13,390,47,"#Trading is emotional. You always should understand #risks of #volatile #crypto #markets

#bullrun #BTC #drop #bitcoin2021 #bitcoinlife #cryptolife #cryptonews #letsgetit #bitboy https://t.co/RNBdjtcKOB"
2021-02-23 14:02:32,555,57,Don't mess with crypto! https://t.co/ZqUJIrV4iG
2021-02-23 12:32:26,1874,113,I blame the #laserEyes for this...
2021-02-23 12:10:47,841,99,Good morning #Bitcoin https://t.co/G9wl8S447r
2021-02-23 02:31:14,133,10,I'm ready when you are https://t.co/GsOqVrVdth
2021-02-23 02:23:49,2930,206,"You may not want to hear it, but another dump could be on the way overnight.

#BePrepared"
2021-02-23 02:00:43,1386,189,Sounds about right https://t.co/fx9LWSClgv
2021-02-22 22:01:12,212,57,#Phantasma is releasing a new game packed with NFT opportunities. Check out this hot new racing game #22Racing and see why it's about to be the biggest and most entertaining new thing in the crypto world. #SOUL https://t.co/gEXs9uTuyr
2021-02-22 18:01:56,232,51,The government has some interesting ways of handling crypto taxes. These are a few things you should know come tax-time. https://t.co/h9LuOMsBbO
2021-02-22 18:00:55,63,9,"Come check me out as I go toe to toe with Ben Askren in the Octagon!

Jk jk imm talk about crypto https://t.co/yDgQYKXQmZ"
2021-02-22 15:45:39,94,10,Actually it's my TROY DANGIT https://t.co/RfhyF18L3C
2021-02-22 15:44:09,201,14,IT'S MY STORY DANG IT https://t.co/PwQKIDk8xZ
2021-02-22 14:18:54,1143,86,👀👀 #Bitcoin DUMP!!! https://t.co/AUc7nHngzO
2021-02-22 14:02:38,177,32,There are three important things to remember when tax season comes around for crypto enthusiasts. Let's go over them. #taxseason #bitcoin #cryptocurrency https://t.co/JkrGcWpAww
2021-02-22 13:23:00,168,28,An #NFT platform I'm paying attention to https://t.co/SG17l1cqQ9
2021-02-22 02:01:08,197,20,"Sufficient #liquidity is a big problem, and this is where #thorchain comes in to fix that problem. 

#liquidity #tradepool #thorchain https://t.co/Ou3cJBQU2a"
2021-02-22 00:00:52,299,50,"#nucypher is the privacy layer of the internet, #decentralized. It also believes that privacy is human right. 

#nucypher #decentralized #DEFI https://t.co/HMMg636pxf"
2021-02-21 22:01:04,97,13,How @CeloOrg is used? and how it's different from @LibraCoin_ https://t.co/vVpu696oPf
2021-02-21 21:00:53,101,14,"If you want to remember what #slippage is, just think of a #yieldfarmer milking the #defi cows. He wants to minimize his icy #slippage. 

#defi #yieldfarmer #slippage https://t.co/zFizxxEdy3"
2021-02-21 20:01:42,134,16,"#genomicdata is extremely sensitive, and could be used to either discriminate against you or incriminate you. 

#genomicdata #privacy #privacyfeature https://t.co/EZwnkNkGsB"
2021-02-21 18:21:18,18,0,@garyvee @CryptoStache @tySchmitt5 @137pm Great call
2021-02-21 18:20:57,93,13,"Our boy @CryptoStache is an ultimate authority on NFTs, love to see this!! https://t.co/UNy1t9tyXl"
2021-02-21 18:01:17,145,18,"I really like @CeloOrg. This project has great partnerships and definitely a worthy use case

#CELO $CELO #blockchain #Crypto https://t.co/49KvDhS1Nt"
2021-02-21 18:01:05,197,31,"What exactly is #nucypher? It's a crypto based infrastructure designed solely for privacy. 

#nucypher #privacy #crypto https://t.co/fjJxAybQMV"
2021-02-21 14:10:52,1063,111,Can anyone guess what this chart is? https://t.co/zkldidITQ3
2021-02-21 14:02:41,807,70,https://t.co/BNe7SEgqDd
2021-02-21 03:25:09,879,103,Big $ADA fan https://t.co/KxxYgOEe8F https://t.co/RKJpXQt9ma
2021-02-21 00:27:44,7,0,@taylorisaacc https://t.co/Fi3BqQ9rh5
2021-02-21 00:05:19,95,4,@stoolpresidente Don’t fight the internet...
2021-02-21 00:02:25,2,0,@leotc717 Not sure if you understand how this works... https://t.co/koNkkAfRyI
2021-02-21 00:00:52,28,4,"@synthetix_io has a lot to offer, and when we tried to use @metamask_io, things didn't quite work out for us.

#synthetix #metamask #badgerdao #defi https://t.co/lLOTbUspmd"
2021-02-20 23:30:53,1613,69,Of course As soon as I decide to take a nap...the perfect dip to long hits
2021-02-20 21:31:14,440,33,"What's going on with @binance? How did it manage to get to #3 position SO quickly? 

#Binance #BNB https://t.co/4pBb3Xsyje"
2021-02-20 19:39:25,98,15,https://t.co/IuZjAtw0fJ
2021-02-20 18:25:47,12,0,"@PE38389394 It’s from the livestream, ironically when CNN asked this exact same question it resulted in 86% no 14% yes with 20k votes..."
2021-02-20 18:03:29,444,47,"Today, we are going to break down the $1k to $10k #challenge and explain the thought process behind each move. Stay tuned!

$1INCH  $ETH  $FRONT  $UDOO https://t.co/gOzxfAOSez"
2021-02-20 17:05:01,699,324,Would You Invest In #Bitcoin?
2021-02-20 15:59:53,870,128,"Yes, you are early. #bitcoin https://t.co/eDx2p3yjCv"
2021-02-20 15:13:47,3,0,@nrvarg @JBTheCryptoKing @BondlyFinance @BondSmithB we actually had a snafu with the video. will be monday or tuesday at the latest.
2021-02-20 15:13:21,432,39,Facts are Facts. I won't sell any until October. https://t.co/ERDifqcFtp
2021-02-20 14:52:01,3,0,@KeithMukai Will do thanks
2021-02-20 14:18:25,390,17,You can’t outwork me!!! https://t.co/rmCQDxSFM0
2021-02-20 14:02:44,1212,132,https://t.co/yEmWHZHpZX
2021-02-20 12:30:31,1712,145,"Ethereum Ammirite?

#ETHGANG $ETH"
2021-02-20 02:58:40,1731,107,Maybe the $eth price just ran out of gas... https://t.co/Enp3pQNksZ
2021-02-20 00:01:09,265,39,"Today, we are going to look at another #DEFI whale game and explore a #bluechip, @FrontierDotXYZ https://t.co/BXz2fileFw"
2021-02-19 22:01:19,443,65,"We may have crashed the party, that is we may have crashed the ""Whale"" party. How has that affected everybody else though? https://t.co/DEej7ro7z1"
2021-02-19 20:01:32,595,65,You know that I predicted ETH hitting $2500 by Valentine's Day. It didn't happen and I went on full-on investigation why https://t.co/u51srSvxWp
2021-02-19 18:01:35,657,103,Big institutions are pouring money in ETH. Why price is not going up then? Two words: market manipulation. For full video visit my YouTube channel https://t.co/dmlAmyo2uw
2021-02-19 16:54:27,2524,558,"They said it couldn't be done

#Bitcoin crosses $1T market cap. LFG https://t.co/WO7z0yxFVn"
2021-02-19 15:10:22,109,11,I think I know how this poll is going to end... https://t.co/TRlnVes40d
2021-02-19 14:51:21,1778,313,F2Pool is selling out to keep ETH price down. I absolutely hate market manipulation and won’t stop exposing it. Mark my words https://t.co/xLXxegcJ4z
2021-02-19 03:39:26,5,0,@blockchainrecr1 @EyeOfTheKing1 @HukAleksandra @BTCnADA This is amazing
2021-02-19 03:29:03,40,1,@EyeOfTheKing1 @HukAleksandra @BTCnADA I bought
2021-02-19 02:06:32,479,39,Great move! #winnerswin https://t.co/k3tmqV9lMG
2021-02-18 19:30:55,1,0,@Mingzhe47485623 @solana @FrontierDotXYZ About a week ago
2021-02-18 19:25:56,178,33,#ChainX  will bring $BTC to #Polkadot ! Claudio from @KryptosChain explains. #Bitcoin https://t.co/6bzWbNqmpN
2021-02-18 19:21:36,1478,175,"When F2 Pool dumps, they dump on all of us. Amazing how 1 day after we call them out for dumping $eth, they stop and we start mooning.... https://t.co/DeqWNpEVq6"
2021-02-18 19:17:00,593,105,Don't let the dumpers and price manipulators get away with it. Shine the light on the cockroaches. https://t.co/7vCp0RxNnk
2021-02-18 18:01:57,381,71,"This project is a total winner! Check out a full video about it on my YouTube channel to see exactly why  it's my #1 pick for February 

$FRONT https://t.co/l9dzcd6NmK"
2021-02-18 15:02:21,182,33,"Take a deep breath and say OOOOOMMMMMM. It's #2 in my Top5 picks for February @MANTRADAO 

$OM https://t.co/bG3gErDfst"
2021-02-18 15:02:09,204,39,"Here comes the ""SOL""... or rather the sun in Spanish. @solana is partnering with @FrontierDotXYZ and we're going to take a look at it today!

$SOL $FRONT https://t.co/usua46zQr6"
2021-02-18 14:02:47,415,34,https://t.co/kRhD3mU7LM
2021-02-18 02:01:09,350,29,https://t.co/3AjNww7Lzo
2021-02-18 01:02:01,251,28,"What exactly is #Staking? Simply put, it's an agreement made up of two separate parts that work together to mine #Bitcoin. Sound exciting? Then make sure to check out this video! https://t.co/M3gXaEMIsM"
2021-02-18 00:26:12,1371,68,I'm not a nerd
2021-02-17 22:02:08,163,19,Do you love #NFT as I do? Do you love #lowcap gems as much as I love them? There is also @PostMalone involved in this project. What's up @fyoozapp? https://t.co/jxfdC0hMyj
2021-02-17 21:01:53,147,19,"#ProofOfWork is a concept that was used originally by #Bitcoin, or the first #crypto. How effective is this process though, when it comes to #mining Bitcoin? https://t.co/7EJ7VI3cKH"
2021-02-17 20:11:47,56,2,@TheCryptoDog This but with $Eth
2021-02-17 20:03:21,227,51,At #4 for February picks I have #NuCypher for you. Conveniently on @coinbase https://t.co/BZSjmyql5x
2021-02-17 19:02:49,722,234,Elrond $egld for the win https://t.co/LEeAZ7SdBB
2021-02-17 18:03:22,225,26,"My #5 coin for February. I know, I know, I'm a bit late with this video but you still have time to get some major gains this month https://t.co/JtYlOA4Cdw"
2021-02-17 17:05:27,373,45,"I'm making my #Top5 picks for February. But before it let's take a look how my January picks did 😎

$ETH $DOT $BSV $BAND $DASH https://t.co/8rvhdRpsfg"
2021-02-17 15:34:27,49,3,@Timcast Come on the show and talk #Bitcoin with me
2021-02-17 15:33:53,354,41,"Dave stop hating and come talk Bitcoin. I'll give you a Bitcoin and 10 OXT. 

But I don't have a twin. https://t.co/JkgRz49btj"
2021-02-17 15:02:42,35,6,@CryptoJebb talks about the fundementals of #Bitcoin and where it could be headed now that it's seeing such massive attention. https://t.co/4alV3ATY7n
2021-02-17 14:01:37,473,50,https://t.co/8hPHLcRVZz
2021-02-17 13:03:01,9,1,@CryptoJebb and I discuss the bane of the crypto world.... GAS FEES. $BTC $ETH $ADA https://t.co/7KTS5FG3km
2021-02-17 04:03:33,25,0,@TheCryptoDog HIT Network can help with that...
2021-02-17 04:02:00,57,0,@CurtisD64192794 https://t.co/NbRiWsifAm
2021-02-17 02:00:51,102,21,"#Ferrum has decided to take its years of industry experience, their staking technology, and launch their OWN incubator - #FerrumAdvisoryServices. ""How does it work?"", you may ask. Well I'm going to tell you. #Bondly #Poolz #Ureeqa #DuckDAO $FRM https://t.co/5m3f6C0NTr"
2021-02-17 01:31:09,326,28,This is the most bullish thing i've seen all day https://t.co/kmMjTQ0uXx
2021-02-17 01:26:25,20,1,"@KeepersWill Right, but my March do you think they will be ready to let things fly?"
2021-02-17 01:24:50,213,22,#Ethereum / $eth over under $3k by March 1st?
2021-02-16 23:07:16,179,33,LMAO just wait until tomorrow haha. timing be cray. https://t.co/wyFdCb9ax2
2021-02-16 22:01:15,869,132,"We know that something big coming up for #Cardano in February. But what exactly it could be? 
Is $ADA will be listed on @coinbase? 

#crypto #news #exchangelisting #BTC https://t.co/Jz56NZtZeU"
2021-02-16 21:01:58,114,23,#Ferrum is rolling out it's new #NFT soon. Learn more and check out a preview of the Ferrum Metal Ox. https://t.co/9KZXPGACdS
2021-02-16 18:04:19,1646,294,February is going to be huge for #Cardano. It's probably your last chance to buy $ADA under $1 https://t.co/lKlyU1SyNS
2021-02-16 15:02:33,186,24,"Well known investor and former #Facebook exec Chamath Palihapitiya @chamath is buying #NFTs 

#digitalart #investment #NFT #blockchain https://t.co/Xfufu5ci8A"
2021-02-16 14:02:04,290,23,https://t.co/qwyPLMpnaW
2021-02-16 13:42:40,210,22,Guy knows his stuff https://t.co/IeWgDkc4CU
2021-02-16 01:46:29,32,1,@CryptoNekoZ Wasn’t sure if this was a take out order or the latest degen DEX coins..
2021-02-16 01:43:55,3,0,@emopeteparker He replied
2021-02-16 01:17:33,488,43,"We are not lucky! If you have gone through an entire bear market, you earned this, enjoy it!!! https://t.co/wqinL44oe7"
